"title";"price";"category_id";"short_desc";"content";"image_id";"brand_id";"deleted_at"
"16377   1KS Folyékony fólia 7 kg";"19725,00";\N;"<h1 class=""text-24 mb-40"" style=""border:0px solid;font-size:2.4rem;margin:0px 0px 4rem;font-weight:inherit;letter-spacing:2px;"">1 KS Folyékonyfólia</h1>
<div class=""grid mb-40 md:grid-cols-3 md:gap-80"" style=""border:0px solid;margin-bottom:4rem;font-family:'neue-montreal-light', sans-serif;font-size:16px;"">
<div class=""grid gap-40 mb-40 md:col-span-1-2"" style=""border:0px solid;margin-bottom:4rem;"">
<ul class=""font-bold bold text-18 flex flex-col gap-10"" style=""border:0px solid;margin:0px;padding:0px;list-style:none;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;font-size:1.8rem;"">
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">felhasználásra kész</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">hengerelhető- és simítható</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">EN 14891 szabvány szerinti</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">nagyon emissziószegény - EC1 Plus</span></li>
</ul>
</div>
</div>";"<p> </p>
<ul class=""font-bold bold text-18 flex flex-col gap-10"" style=""border:0px solid;margin:0px;padding:0px;list-style:none;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;font-size:1.8rem;"">
<li class=""flex items-start"" style=""border:0px solid;""><span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">felhasználásra kész</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">hengerelhető- és simítható</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">EN 14891 szabvány szerinti</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">nagyon emissziószegény - EC1 Plus</span></li>
</ul>
<p style=""border:0px solid;margin:0px;letter-spacing:0.08em;line-height:2.8rem;font-size:1.8rem;font-family:'neue-montreal-light', sans-serif;"">Gyorsan száradó, rendkívül kiadós, oldószermentes, nem vízáteresztő, egykomponensű, tartósan elasztikus, hézag- és varratmentes kenhető szigetelés. Kizárólag beltérben alkalmazható, közvetlenül a kerámia burkolatok alatt (pl.: zuhanyzókban, tusolókban, fürdőszobákban) nyomás nélkül lefolyó víz ellen. Megfelel az EN 14891 és az ÖNORM B 3407 W1 – W4 szabványoknak, valamint az DIN 18534 szerinti W0-I, W1-I, W2-I (fal) nedvességterhelési osztályoknak. Az 1 KS Folyékonyfólia felhordása mindig két munkafolyamatban történik. A sárga és kék színben kapható új 1 KS Folyékonyfóliának köszönhetően ennek megléte utólag is egyszerűen ellenőrizhető.</p>
<div style=""border:0px solid;font-family:'neue-montreal-light', sans-serif;font-size:16px;"">
<h3 class=""font-bold bold text-20"" style=""border:0px solid;margin:0px;font-size:inherit;font-weight:inherit;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;"">Anyagszükséglet</h3>
<p style=""border:0px solid;margin:0px;letter-spacing:0.08em;line-height:2.8rem;font-size:1.8rem;"">kb. 1,5 kg/m²/mm (kb. 0,8 kg/m²/0,5 mm rétegenként)</p>
</div>
<div style=""border:0px solid;font-family:'neue-montreal-light', sans-serif;font-size:16px;"">
<h3 class=""font-bold bold text-20"" style=""border:0px solid;margin:0px;font-size:inherit;font-weight:inherit;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;"">Szín</h3>
<p style=""border:0px solid;margin:0px;letter-spacing:0.08em;line-height:2.8rem;font-size:1.8rem;"">sárga, kék</p>
</div>";"159";"11";\N
"4003 AM 20 Kiegyenlítőhabarcs 25 kg";"7900,00";\N;"<h1 class=""text-24 mb-40"" style=""border:0px solid;font-size:2.4rem;margin:0px 0px 4rem;font-weight:inherit;letter-spacing:2px;""> </h1>
<div class=""grid mb-40 md:grid-cols-3 md:gap-80"" style=""border:0px solid;margin-bottom:4rem;font-family:'neue-montreal-light', sans-serif;font-size:16px;"">
<div class=""grid gap-40 mb-40 md:col-span-1-2"" style=""border:0px solid;margin-bottom:4rem;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<ul class=""font-bold bold text-18 flex flex-col gap-10"" style=""border:0px solid;margin:0px;padding:0px;list-style:none;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;font-size:1.8rem;"">
<li class=""flex items-start"" style=""border:0px solid;"">
<ul class=""font-bold bold text-18 flex flex-col gap-10"" style=""border:0px solid;margin:0px;padding:0px;list-style:none;letter-spacing:0.08em;font-size:1.8rem;"">
<li class=""flex items-start"" style=""border:0px solid;""><span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">poralakú</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">gyorsan keményedő</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">állékony</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">20 mm-ig egy rétegben</span></li>
</ul>
</li>
</ul>
</div>
</div>";"<p> </p>
<ul class=""font-bold bold text-18 flex flex-col gap-10"" style=""border:0px solid;margin:0px;padding:0px;list-style:none;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;font-size:1.8rem;"">
<li class=""flex items-start"" style=""border:0px solid;""><span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">poralakú</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">gyorsan keményedő</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">állékony</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">20 mm-ig egy rétegben</span></li>
</ul>
<p style=""border:0px solid;margin:0px;letter-spacing:0.08em;line-height:2.8rem;font-size:1.8rem;font-family:'neue-montreal-light', sans-serif;"">Cementbázisú, víz- és fagyálló, gyorsan keményedő, hidraulikusan kötő kiegyenlítőhabarcs. Speciális adalékanyagainak köszönhetően max. 20 mm rétegvastagságig feszültségmentesen kikeményedik és nagyon jó feldolgozási tulajdonságokkal rendelkezik. Kül-és beltérben az egyenetlen fal- és padlófelületek kiegyenlítésére burkolás előtt.</p>
<div style=""border:0px solid;font-family:'neue-montreal-light', sans-serif;font-size:16px;"">
<h3 class=""font-bold bold text-20"" style=""border:0px solid;margin:0px;font-size:inherit;font-weight:inherit;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;"">Anyagszükséglet</h3>
<p style=""border:0px solid;margin:0px;letter-spacing:0.08em;line-height:2.8rem;font-size:1.8rem;"">kb. 1,6 kg/m²/mm rétegenként</p>
</div>";"163";"11";\N
"FM 60 PRÉMIUM fugázó 4 kg";"3275,00";\N;"<ul class=""font-bold bold text-18 flex flex-col gap-10"" style=""border:0px solid;margin:0px;padding:0px;list-style:none;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;font-size:1.8rem;"">
<li class=""flex items-start"" style=""border:0px solid;""><span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">finom fugakép</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">vízlepergető</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">víz- és szennyeződés taszító</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">gombásodásnak ellenál</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">porzáscsökkentett</span></li>
</ul>";"<p> </p>
<ul class=""font-bold bold text-18 flex flex-col gap-10"" style=""border:0px solid;margin:0px;padding:0px;list-style:none;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;font-size:1.8rem;"">
<li class=""flex items-start"" style=""border:0px solid;""><span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">finom fugakép</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">vízlepergető</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">víz- és szennyeződés taszító</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">gombásodásnak ellenál</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-pink mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">porzáscsökkentett</span></li>
</ul>
<p style=""border:0px solid;margin:0px;letter-spacing:0.08em;line-height:2.8rem;font-size:1.8rem;font-family:'neue-montreal-light', sans-serif;"">Poralakú, élelmiszerbarát, fény-, víz- és fagyálló, finom szemszerkezetű, nagy szilárdságú, vízlepergető flexibilis fugázóhabarcs. Egyenletesen húzható és könnyen bedolgozható a fugába. A magas kopásállóságú fugázóanyag alacsony vízfelvétele megakadályozza a foltképződést. Kül- és beltérben 7 mm fugaszélességig. Víz és szennyeződéstaszító. Alkalmas kerámiacsempékhez, burkolólapokhoz, mozaikokhoz, valamint greslapokhoz. Padlófűtés esetén, valamint vizes helyiségekben is alkalmazható. Falra és padlóra, valamint teraszra és erkélyre is használható.</p>
<div style=""border:0px solid;font-family:'neue-montreal-light', sans-serif;font-size:16px;"">
<h3 class=""font-bold bold text-20"" style=""border:0px solid;margin:0px;font-size:inherit;font-weight:inherit;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;"">Anyagszükséglet</h3>
<p style=""border:0px solid;margin:0px;letter-spacing:0.08em;line-height:2.8rem;font-size:1.8rem;"">kb. 0,2 - 0,9 kg/m²csempe és fugamérettől függően</p>
</div>
<div style=""border:0px solid;font-family:'neue-montreal-light', sans-serif;font-size:16px;"">
<h3 class=""font-bold bold text-20"" style=""border:0px solid;margin:0px;font-size:inherit;font-weight:inherit;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;"">Szín</h3>
<p style=""border:0px solid;margin:0px;letter-spacing:0.08em;line-height:2.8rem;font-size:1.8rem;"">lásd a műszaki adatlap függelékében</p>
</div>";"164";\N;\N
"30558 AP 10 Parketta mélytisztító 1 l";"8210,00";\N;"<p> </p>
<ul class=""font-bold bold text-18 flex flex-col gap-10"" style=""border:0px solid;margin:0px;padding:0px;list-style:none;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;font-size:1.8rem;"">
<li class=""flex items-start"" style=""border:0px solid;""><span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">vizes bázisú</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-green mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">környezetkímélő</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-green mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">nagyon kiadós</span></li>
</ul>";"<p> </p>
<ul class=""font-bold bold text-18 flex flex-col gap-10"" style=""border:0px solid;margin:0px;padding:0px;list-style:none;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;font-size:1.8rem;"">
<li class=""flex items-start"" style=""border:0px solid;""><span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">vizes bázisú</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-green mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">környezetkímélő</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-green mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">nagyon kiadós</span></li>
</ul>
<p style=""border:0px solid;margin:0px;letter-spacing:0.08em;line-height:2.8rem;font-size:1.8rem;font-family:'neue-montreal-light', sans-serif;"">Vizesbázisú, környezetkímélő, egyszerűen alkalmazható tisztítószer. Beltérben, alap- és közbenső tisztításhoz parkettáknál és más fapadlóknál, valamint a viaszmaradványok és a makacs szennyeződések eltávolítására.</p>
<div style=""border:0px solid;font-family:'neue-montreal-light', sans-serif;font-size:16px;"">
<h3 class=""font-bold bold text-20"" style=""border:0px solid;margin:0px;font-size:inherit;font-weight:inherit;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;"">Anyagszükséglet</h3>
<p style=""border:0px solid;margin:0px;letter-spacing:0.08em;line-height:2.8rem;font-size:1.8rem;"">alaptisztításnál: kb. 0,1 - 0,5 liter / 1 liter vízhez közbenső tisztításnál: kb. 0,1 - 0,2 liter / 10 liter vízhez</p>
</div>";"165";"11";\N
"30560   AP 20 Aqua parketta ápoló 1 l";"7465,00";\N;"<p> </p>
<ul class=""font-bold bold text-18 flex flex-col gap-10"" style=""border:0px solid;margin:0px;padding:0px;list-style:none;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;font-size:1.8rem;"">
<li class=""flex items-start"" style=""border:0px solid;""><span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">környezetkímélő</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-green mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">vizesbázisú</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-green mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">csúszásgátló</span></li>
</ul>";"<p> </p>
<ul class=""font-bold bold text-18 flex flex-col gap-10"" style=""border:0px solid;margin:0px;padding:0px;list-style:none;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;font-size:1.8rem;"">
<li class=""flex items-start"" style=""border:0px solid;""><span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">környezetkímélő</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-green mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">vizesbázisú</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-green mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">csúszásgátló</span></li>
</ul>
<p style=""border:0px solid;margin:0px;letter-spacing:0.08em;line-height:2.8rem;font-size:1.8rem;font-family:'neue-montreal-light', sans-serif;"">Vizes bázisú, csúszásmentes ápolószer a bevonattal ellátott parketta- és fapadlókhoz, bevonattal ellátott parafákhoz (zárt pórusú), PVC-hez és linóleumhoz. Az ápolószer polírozás nélkül megszáradva szennyeződéstaszító, strapabíró és csúszásmentes filmréteget képez. Az első- és teljes ápoláshoz, valamint a parketták és más fapadlók rendszeres tisztításához beltérben.</p>
<div style=""border:0px solid;font-family:'neue-montreal-light', sans-serif;font-size:16px;"">
<h3 class=""font-bold bold text-20"" style=""border:0px solid;margin:0px;font-size:inherit;font-weight:inherit;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;"">Anyagszükséglet</h3>
<p style=""border:0px solid;margin:0px;letter-spacing:0.08em;line-height:2.8rem;font-size:1.8rem;"">első és teljes ápoláshoz: kb. 30 - 40 ml/m² hígítatlanul (= 30 - 50 m²/l)</p>
</div>";"166";"11";\N
"H112411 AV 20 Aqua különleges alapozó 1 l";"6900,00";\N;"<ul class=""font-bold bold text-18 flex flex-col gap-10"" style=""border:0px solid;margin:0px;padding:0px;list-style:none;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;font-size:1.8rem;"">
<li class=""flex items-start"" style=""border:0px solid;""><span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">nagyon jó mélyrehatoló képesség</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-green mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">összeragadást-csökkentő hatás</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-green mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">gyors száradás</span></li>
</ul>";"<p> </p>
<ul class=""font-bold bold text-18 flex flex-col gap-10"" style=""border:0px solid;margin:0px;padding:0px;list-style:none;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;font-size:1.8rem;"">
<li class=""flex items-start"" style=""border:0px solid;""><span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">nagyon jó mélyrehatoló képesség</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-green mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">összeragadást-csökkentő hatás</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-green mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">gyors száradás</span></li>
</ul>
<p style=""border:0px solid;margin:0px;letter-spacing:0.08em;line-height:2.8rem;font-size:1.8rem;font-family:'neue-montreal-light', sans-serif;"">Könnyen feldolgozható, vizes alapozó kezeletlen parkettákhoz. A jó behatolóképesség a fugákban összeragadás-csökkentő hatást fejt ki. Csak beltéri felhasználásra, minden Murexin vizes bázisú parkettalakkok alapozásához. Minden hazai lombos fafajtához.</p>
<div style=""border:0px solid;font-family:'neue-montreal-light', sans-serif;font-size:16px;"">
<h3 class=""font-bold bold text-20"" style=""border:0px solid;margin:0px;font-size:inherit;font-weight:inherit;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;"">Anyagszükséglet</h3>
<p style=""border:0px solid;margin:0px;letter-spacing:0.08em;line-height:2.8rem;font-size:1.8rem;"">1 liter kb. 7 - 8 m² (hengerelve)</p>
</div>";"167";"11";\N
"14451   D311 PVC- és szőnyegragasztó 25 kg";"39365,00";\N;"<p> </p>
<ul class=""font-bold bold text-18 flex flex-col gap-10"" style=""border:0px solid;margin:0px;padding:0px;list-style:none;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;font-size:1.8rem;"">
<li class=""flex items-start"" style=""border:0px solid;""><span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">széles alkalmazási terület</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-green mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">könnyen felhordható</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-green mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">rövid szellőztetési idő</span></li>
</ul>";"<h1 class=""text-24 mb-40"" style=""border:0px solid;font-size:2.4rem;margin:0px 0px 4rem;font-weight:inherit;letter-spacing:2px;"">D 311 PVC- és szőnyegragasztó</h1>
<div class=""grid mb-40 md:grid-cols-3 md:gap-80"" style=""border:0px solid;margin-bottom:4rem;font-family:'neue-montreal-light', sans-serif;font-size:16px;"">
<div class=""grid gap-40 mb-40 md:col-span-1-2"" style=""border:0px solid;margin-bottom:4rem;"">
<ul class=""font-bold bold text-18 flex flex-col gap-10"" style=""border:0px solid;margin:0px;padding:0px;list-style:none;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;font-size:1.8rem;"">
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-green mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">széles alkalmazási terület</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-green mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">könnyen felhordható</span></li>
<li class=""flex items-start"" style=""border:0px solid;"">
<div class=""w-10 h-10 bg-green mt-5"" style=""border:0px solid;height:1rem;margin-top:0.5rem;width:1rem;""> </div>
<span class=""w-fit pl-10 md:pl-20"" style=""border:0px solid;padding-left:2rem;"">rövid szellőztetési idő</span></li>
</ul>
<p style=""border:0px solid;margin:0px;letter-spacing:0.08em;line-height:2.8rem;font-size:1.8rem;"">Gyenge szagú, diszperziós ragasztó a textil és rugalmas burkolatok ragasztásához, jó feldolgozási tulajdonságokkal. Beltérben, sima, nyomott vagy latex hátoldalú textilburkolatok, valamint szintetikus hátoldalú és PU-habhátoldalú és tűfilcburkolatok ragasztásához. Rugalmas homogén és heterogén PVC, valamint CV burkolatokhoz.</p>
<div style=""border:0px solid;"">
<h3 class=""font-bold bold text-20"" style=""border:0px solid;margin:0px;font-size:inherit;font-weight:inherit;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;"">Anyagszükséglet</h3>
<p style=""border:0px solid;margin:0px;letter-spacing:0.08em;line-height:2.8rem;font-size:1.8rem;"">kb. 300 - 500 g/m² az alapfelület és a burkolat hátoldalától függően</p>
</div>
<div style=""border:0px solid;"">
<h3 class=""font-bold bold text-20"" style=""border:0px solid;margin:0px;font-size:inherit;font-weight:inherit;letter-spacing:0.08em;font-family:'neue-montreal-bold', sans-serif;"">Szín</h3>
<p style=""border:0px solid;margin:0px;letter-spacing:0.08em;line-height:2.8rem;font-size:1.8rem;"">bézs</p>
</div>
</div>
</div>";"168";"11";\N
